experiment_id,dataset_split,experiment_area,intervention_type,target_segment,ux_disruption_score,implementation_cost_index,team_owner,experiment_month,analyst_tenure_months,control_mean_profit,treatment_mean_profit,control_sd_profit,treatment_sd_profit,n_control,n_treatment,se_control_mean,se_treatment_mean,diff_in_means,se_diff_in_means,p_value_ate_zero,future_deploy_scale
2809,train,checkout,recommendation_logic,returning_users,4,9,crm,10,45,0.44719219975399793,0.36824287988814164,7.967840490497403,7.414531426480827,4077,3471,0.12478726767446881,0.12585092253553706,-0.0789493198658563,0.17722955982765765,0.6559976309391548,853343
2810,train,search,discount_offer,all_users,4,8,core_product,9,14,0.45920792706632585,0.716091383373744,7.941745697986867,9.969420936367673,7928,4410,0.08919369500414842,0.1501241767232877,0.25688345630741816,0.1746218304374856,0.14130997130958375,393219
2812,train,homepage,discount_offer,price_sensitive,3,7,growth,7,57,0.5752665465100575,0.10338075761947016,8.13940114200884,8.864137606648306,4146,1407,0.12640894416578,0.23631399417887597,-0.4718857888905873,0.26799911382293995,0.07841177167615118,741290
2813,train,checkout,discount_offer,mobile_only,3,5,growth,5,96,0.4165007931189778,0.6014038450848014,8.047745173076201,10.299713226068496,1877,2238,0.1857556703954284,0.2177183787973651,0.18490305196582357,0.2861930494442658,0.5182650205938233,465161
2814,train,product_page,ranking_algorithm,all_users,4,5,ops,10,48,0.3735851055854911,0.4935766236232213,7.905463795122263,9.076831514956867,5798,4175,0.10382172694506328,0.140477262081433,0.11999151803773023,0.17467916918668605,0.49214927573718026,397189
2815,train,recommendations,copy_tweak,price_sensitive,1,2,crm,2,40,0.6542834527170311,0.3399096825127911,8.147426676644212,7.658350965609579,1282,1018,0.22754979474473858,0.24002770696414366,-0.31437377020424007,0.33074493072281164,0.34195997746504747,196161
2816,train,search,recommendation_logic,price_sensitive,5,6,growth,6,85,0.2522912117222865,0.5000906579456217,7.964103679947607,7.096622515359829,1904,723,0.18251704683962047,0.2639262311681686,0.24779944622333516,0.3208886534075173,0.44010464468880894,337623
2817,train,checkout,copy_tweak,new_users,1,1,core_product,9,25,0.39316373032242063,0.42357863874599194,8.110386108111975,8.878095118697182,3617,3077,0.13485506901320257,0.16005013528035897,0.030414908423571307,0.20928911926284374,0.8844590536996155,406718
2819,train,checkout,ranking_algorithm,returning_users,5,7,core_product,7,32,0.4687504670589858,0.5743714921523326,7.91832125138111,7.464631870136663,1781,1151,0.18762951572525444,0.22002434301121135,0.10562102509334681,0.2891635293200176,0.7149445633742553,174603
2820,train,mobile_app,checkout_flow_change,all_users,8,7,core_product,7,34,0.4594559286998341,0.4480624205674571,8.110234259402121,9.380004437317009,4640,3646,0.11906233855304454,0.1553440815268175,-0.011393508132376995,0.1957233356734202,0.9535811224015383,1084862
2821,train,homepage,recommendation_logic,price_sensitive,5,8,platform,4,57,0.4410315565946375,0.4875338495796463,8.036832299754414,6.871319576144925,2908,2174,0.14903480550247608,0.14737043912604253,0.0465022929850088,0.20959346263508194,0.8244249397444924,378457
2822,train,pricing,recommendation_logic,mobile_only,4,5,platform,11,79,0.4445035819276155,0.4584310748529877,8.023725799216129,8.184334679317999,3284,2783,0.14001498060294096,0.15514106819136267,0.013927492925372154,0.20898073076912851,0.9468666989743282,102158
2823,train,search,notification_strategy,price_sensitive,4,3,growth,12,29,0.48834862313061356,0.5564597536053243,7.854155363803987,7.8410862092157,2017,1466,0.17488257478149935,0.20479023464237503,0.06811113047471073,0.26930086365826184,0.800347760597915,349097
2824,train,mobile_app,recommendation_logic,new_users,4,5,growth,1,32,0.3339493446481302,-0.27359488913053653,7.986342205749931,6.948985270167175,2820,1676,0.15039152428601776,0.1697400727410972,-0.6075442337786667,0.2267802964792683,0.007415201246252995,138866
2825,train,product_page,ranking_algorithm,new_users,5,7,growth,7,69,0.38896490178422477,0.489999638965718,8.091893274058918,8.681562371035218,5810,2595,0.10616028601510522,0.17042339342322163,0.10103473718149325,0.20078381247674107,0.6148462016447506,336432
2826,train,mobile_app,notification_strategy,all_users,3,2,platform,12,11,0.4097905248237313,0.33808670259991563,8.108353819215829,7.370305772969636,3065,4563,0.14645946792450187,0.10910892364189416,-0.07170382222381566,0.18263387682196555,0.6946214432921841,586970
2827,train,email_marketing,recommendation_logic,all_users,3,8,core_product,7,83,0.4999294638654401,0.5049673214509922,8.017698097267127,7.033080388192147,3119,2425,0.14356283028288783,0.14282022402454722,0.005037857585552086,0.2025040805249492,0.9801533373847224,185457
2829,train,pricing,major_ui_redesign,mobile_only,9,9,crm,6,47,0.42081885455992163,0.17837446681025734,7.752134870706229,8.247000366998515,300,192,0.44756971543965257,0.5951759852366919,-0.2424443877496643,0.7446832236469401,0.7449270605845364,129113
2830,train,recommendations,copy_tweak,all_users,1,2,growth,12,72,0.25180825340930135,0.43457095810403207,7.899926063310977,7.967592054940254,4145,4914,0.12270457603890668,0.11366048733194226,0.18276270469473072,0.1672576436561942,0.2745546364778331,780633
2831,train,search,ranking_algorithm,all_users,3,6,core_product,10,36,0.5374116626512523,0.5564911155797465,8.138130393505955,6.790220061695472,3794,3411,0.13212225602880306,0.11626339207686276,0.019079452928494223,0.17599280347604812,0.9136731757580423,1634717
2832,train,search,small_ui_tweak,high_value_users,3,2,ops,8,18,0.12014703110310865,0.3262261655752253,8.168119954285444,7.182517578331907,2578,2266,0.16087207016361219,0.15088523540878054,0.20607913447211668,0.2205587840533432,0.3501698916385073,85822
2834,train,email_marketing,major_ui_redesign,new_users,9,9,growth,10,34,0.2523518349966044,0.3316659709111195,7.810338965111072,10.35992371225414,2071,743,0.17162471656646575,0.3800687394860163,0.07931413591451508,0.4170219299641316,0.8491952933893445,85662
2835,train,product_page,ranking_algorithm,all_users,3,10,growth,9,47,0.6864195438948566,0.2606096238171703,8.000102133918066,7.721588914410627,5108,4699,0.11193607828223226,0.11264293406340901,-0.4258099200776863,0.15880212912810565,0.007344075337144031,557355
2836,train,search,ranking_algorithm,new_users,3,7,ml_foundations,12,45,0.4338354170362514,0.2149864868420971,8.125596195015715,9.284267430439655,4912,4187,0.11593806747357005,0.143481583572381,-0.2188489301941543,0.18446842633346291,0.23550740950432628,236452
2837,train,recommendations,small_ui_tweak,price_sensitive,3,1,core_product,10,80,0.43397286919978856,0.24135363092546577,7.916096605787724,8.51239660008339,2049,2220,0.17487998460432608,0.1806655561746288,-0.19261923827432278,0.25144194598972003,0.44368387525776853,541221
2838,train,homepage,recommendation_logic,all_users,5,6,platform,10,49,0.3109101229007636,0.5164846985091571,7.8966135194639016,7.689914849814155,5147,7720,0.11006869031420326,0.08752112283710367,0.20557457560839354,0.14062383699128458,0.1438042914263215,2412163
2839,train,recommendations,recommendation_logic,all_users,4,8,core_product,12,19,0.3539564217377841,0.42204364144888884,8.03401838817083,7.42526107837362,3892,2521,0.12877940245543854,0.14788540177956794,0.06808721971110476,0.19609749247831817,0.7284456278340987,778099
2840,train,recommendations,copy_tweak,mobile_only,1,2,core_product,11,49,0.582742240407645,0.4893129095109605,7.881177685709282,7.023651004234158,3341,4482,0.13634929012505376,0.1049124424351386,-0.09342933089668448,0.17203996482013226,0.5871012925478373,597965
2841,train,recommendations,discount_offer,price_sensitive,3,6,growth,9,21,0.6647670037512416,0.843897085463551,8.122984885334798,6.620999670878842,1528,786,0.2078040311089811,0.23616323720651294,0.17913008171230937,0.3145720743375071,0.5691249378174317,414624
2842,train,search,small_ui_tweak,new_users,6,3,growth,10,18,0.30225362186078775,0.32397226251555666,8.071229612088198,8.18390185857432,4207,4211,0.12443812148298741,0.1261153042534413,0.021718640654768917,0.1771719956571941,0.9024386088818466,175738
2843,train,pricing,notification_strategy,all_users,2,1,growth,1,58,0.20623043313577355,0.40680365657811096,7.974255508655322,9.996889397411937,4504,2424,0.11882038525205826,0.20304793612931063,0.2005732234423374,0.23525889636275216,0.3939509423009121,402468
2844,train,pricing,copy_tweak,mobile_only,1,2,crm,2,41,0.3064477118459939,0.15795698914745132,8.057990838745159,8.195982966561274,1901,2321,0.1848143592193148,0.17012317405568514,-0.14849072269854258,0.2511936339249601,0.5544590274043131,111522
2845,train,email_marketing,recommendation_logic,all_users,3,9,ops,1,51,0.25638127889235074,0.02507439702877219,7.8551304628381144,6.8294651153709545,2318,1545,0.16315360964452388,0.17374905417463932,-0.23130688186357856,0.23834394090603483,0.3318748562307212,247713
2846,train,email_marketing,recommendation_logic,all_users,3,6,growth,8,51,0.5595956758693879,0.5083854119604819,7.98741847662684,7.173910074687065,4330,3249,0.12138429223759989,0.12585807148573797,-0.05121026390890593,0.17485537040689425,0.7696281777794098,795563
2849,train,search,ranking_algorithm,all_users,5,9,ml_foundations,3,35,0.29494150296301025,0.3388401824017283,8.007394907473836,7.069262342479212,8199,10544,0.08843227632800699,0.0688448408234346,0.04389867943871806,0.11207086867048471,0.6952815345301477,1299152
2850,train,recommendations,recommendation_logic,mobile_only,4,6,core_product,3,57,0.3369030871348165,0.14195115888254642,7.9455344778503,10.142101271242693,2332,2133,0.16453520758890516,0.21960009064356573,-0.19495192825227006,0.27440122876362344,0.47745811277790684,285955
2851,train,homepage,small_ui_tweak,returning_users,3,3,core_product,7,93,0.39677456390757543,0.47685802504833374,8.015185659401366,8.010490281661335,4578,3735,0.11846108126789151,0.1310731675376426,0.08008346114075832,0.17667258707425132,0.6503541135032185,479176
2852,train,recommendations,copy_tweak,mobile_only,2,1,core_product,12,71,0.2909634068729729,0.5475834091134094,7.822009743180406,8.143320561257491,2295,1443,0.16327775020947605,0.21437215094655981,0.2566200022404365,0.2694717848215703,0.3410185030156837,637109
2853,train,homepage,major_ui_redesign,returning_users,8,7,core_product,10,51,0.4845646040849445,0.6453937119308538,8.232728906013806,7.2099632388630965,3304,1323,0.14322663727348936,0.19822258175261498,0.1608291078459093,0.24455277864163355,0.5108205698463392,893130
2854,train,homepage,notification_strategy,high_value_users,2,4,crm,9,20,0.2973166931585159,0.5993952383303636,7.9429352386216365,7.703491929263531,2909,2544,0.14726826183398006,0.1527316622517342,0.3020785451718477,0.21216715485149795,0.15456911846075624,137325
2855,train,mobile_app,ranking_algorithm,new_users,4,6,core_product,11,100,0.2940496764364886,0.43283817750453557,7.991859367661691,10.11570784638061,1869,2319,0.18486009944920279,0.21006122973696392,0.13878850106804697,0.27981954293253836,0.6199254842838438,110317
2857,train,mobile_app,major_ui_redesign,returning_users,7,9,platform,5,20,0.49826361701526595,0.36045090569756544,8.26014712362895,10.084218896148595,3268,2393,0.14449298359589713,0.2061441025944003,-0.1378127113177005,0.2517411633859168,0.5841047901823957,571752
2860,train,pricing,checkout_flow_change,all_users,6,10,ml_foundations,1,18,0.26219464831726114,0.3800142636793306,7.7612358207863155,8.500688099777454,4242,2141,0.1191641301984138,0.18371547840596036,0.11781961536206947,0.21897823392263305,0.5905778445227399,413461
2861,train,search,notification_strategy,returning_users,3,1,core_product,9,21,0.24990221251153347,0.4093629081895213,7.930714793923568,8.769836686732708,4034,4244,0.12486605331252304,0.1346182121147767,0.15946069567798785,0.183612620216653,0.3851663767738839,272990
2862,train,search,small_ui_tweak,all_users,5,1,core_product,7,18,0.3995983182915614,0.2452222694098405,7.921015858384104,8.530293577900904,8437,7605,0.08623565337959098,0.09781700670880165,-0.1543760488817209,0.13040228033004142,0.23649263855755234,807577
2864,train,product_page,small_ui_tweak,price_sensitive,3,1,core_product,12,75,0.22923265613034016,0.0521504383497412,8.085618722788952,7.303783337711571,2260,1978,0.17008226813447605,0.1642232860670799,-0.17708221778059896,0.23642602568337895,0.4539010666193962,324131
2865,train,recommendations,ranking_algorithm,returning_users,3,7,ops,8,16,0.5407382795509622,0.467157408196273,7.967326283136515,7.654647475952176,3009,2358,0.14524510643903238,0.15763523346094654,-0.07358087135468921,0.2143478662659672,0.7314034674435103,721485
2866,train,pricing,copy_tweak,returning_users,3,1,platform,3,36,0.4959512130675049,0.15749891520007986,7.981648343808363,7.035752894996302,2328,1571,0.16542498414634674,0.1775098616592382,-0.33845229786742503,0.24264207459981246,0.16314262937159826,187565
2868,train,homepage,small_ui_tweak,returning_users,4,4,growth,1,29,0.3649823666398791,0.4277747753956313,7.890035882515766,8.216356602447418,3143,2392,0.1407365134545411,0.16799590372975007,0.0627924087557522,0.2191560856771166,0.7744923358534861,683996
2869,train,search,copy_tweak,mobile_only,2,2,growth,6,25,0.48214209891763865,0.5073853347494219,7.883207595775986,7.184208098905247,3831,1762,0.12736405786664032,0.17114962489695934,0.025243235831783284,0.21333962908617515,0.9058171802244089,530029
2870,train,search,small_ui_tweak,all_users,1,1,platform,7,39,0.3548891275677613,0.3434299590066571,8.032213793353819,6.999367600719457,9726,8599,0.08144569375018318,0.07548051043493431,-0.011459168561104183,0.11104372330738399,0.917809255293641,620914
2872,train,product_page,notification_strategy,all_users,4,3,growth,6,27,0.43355009826433694,0.8003461862734488,8.120558849331033,8.757885669126464,5657,6622,0.10796744612575705,0.10762289821454477,0.36679608800911184,0.15244558912286216,0.01613957357423549,736442
2875,train,product_page,discount_offer,mobile_only,3,5,crm,12,59,0.4425148845714472,0.4981117918893341,8.084455776686987,6.301875542223433,3811,2101,0.13095778332815494,0.13748546779624304,0.05559690731788686,0.18987415534868288,0.7696795251674484,265948
2876,train,email_marketing,copy_tweak,returning_users,1,1,ml_foundations,4,34,0.4796591365645167,0.01350877904686304,7.570185906032213,7.54897564414453,486,274,0.3433906060701423,0.45605029686391146,-0.46615035751765366,0.5708756270912969,0.4145263323096481,302731
2877,train,mobile_app,small_ui_tweak,mobile_only,5,5,platform,12,39,0.47756433196939174,0.40766280439863234,7.988279793417572,7.3297358804137325,4254,6381,0.12247699577514624,0.09175800302962696,-0.0699015275707594,0.1530364192409448,0.6478522607401246,263297
2878,train,recommendations,small_ui_tweak,new_users,4,2,platform,2,31,0.3773368789860686,0.22780306562400895,7.891008256330613,7.628273216966909,3089,3479,0.14197881386812533,0.12932992482268213,-0.14953381336205965,0.19205263091673694,0.4362390747620163,210700
2879,train,product_page,ranking_algorithm,returning_users,5,8,growth,8,32,0.42074562896144535,0.6668377632488366,8.036358765219703,9.814937706561878,3613,2492,0.133698130888087,0.1966135879408072,0.24609213428739124,0.23776478537816645,0.30071185575204507,427456
2881,train,email_marketing,copy_tweak,all_users,2,1,platform,2,80,0.5123165014363363,0.4666421445820834,7.741758718086267,7.156857056390369,2000,1275,0.17311098759042523,0.20043208800597523,-0.04567435685425292,0.26484039708278523,0.8630881322444846,127600
2882,train,homepage,small_ui_tweak,new_users,3,3,ops,6,22,0.2062284254305294,0.21429971751994784,7.81882220538439,7.438642114476862,3948,2864,0.12443792644465348,0.13899755396956176,0.008071292089418425,0.18656129702423874,0.9654928606063258,735185
2883,train,email_marketing,discount_offer,all_users,9,5,core_product,10,34,0.25345861739450276,0.12182609712435719,8.066231020920926,6.982920649152816,3224,2491,0.14206043484127193,0.13991047890896752,-0.13163252027014558,0.19938934087816207,0.5091663635457391,404937
2884,train,recommendations,ranking_algorithm,price_sensitive,6,6,ml_foundations,9,12,0.26696635698044846,0.25548789251861215,8.141306344794167,10.368364006983084,2362,3543,0.1675151730205932,0.174190577745966,-0.011478464461836313,0.24166855518993924,0.9621189920799849,147445
2885,train,search,notification_strategy,returning_users,4,3,platform,4,23,0.3030375062164055,0.47179550116227925,8.046781079423152,7.269066084988153,4829,7244,0.11579600687481091,0.08540619945305197,0.16875799494587373,0.14388514208619926,0.2408785962182256,458360
2886,train,checkout,ranking_algorithm,high_value_users,3,9,core_product,10,51,0.14009303850786214,0.6772405649163543,7.854341651068835,8.40932926862707,892,861,0.2629828098265249,0.28658917479247564,0.5371475264084922,0.38896441144722527,0.1674668112894506,46458
2887,train,mobile_app,major_ui_redesign,new_users,8,8,platform,8,36,0.3896482337721861,-0.21603287751592967,7.940802369082753,8.110847397901802,1711,1242,0.19197266003357968,0.23014706058171705,-0.6056811112881157,0.2997018046238175,0.043386094546128594,260363
2888,train,pricing,checkout_flow_change,new_users,5,7,core_product,2,23,0.11608763033023711,0.25038709204159476,7.8910321078135075,8.119238898456807,2781,3551,0.1496350441296923,0.13625108959977497,0.13429946171135765,0.20237343167723593,0.5069575745999942,129079
2889,train,mobile_app,recommendation_logic,mobile_only,6,7,growth,12,44,0.5286373749060466,0.7706880980771041,7.8428238971661965,6.567378387091387,1569,1233,0.1979980858235192,0.18702966720450256,0.24205072317105758,0.27236618439961424,0.37424315797086893,267448
2890,train,homepage,small_ui_tweak,price_sensitive,3,2,ops,1,20,0.2539738846671522,0.3621607076376503,8.02125548461589,7.996862747760766,4590,3886,0.11839572096493274,0.12828274489103814,0.10818682297049809,0.1745680651768398,0.5354460470168498,504598
2891,train,homepage,recommendation_logic,all_users,3,7,core_product,10,27,0.3063074978365664,0.32975685991698966,7.860753782325242,8.565566646758969,7886,8139,0.0885188589387538,0.09494466671859798,0.023449362080423253,0.129807850787711,0.8566471756216175,825242
2892,train,product_page,small_ui_tweak,new_users,4,5,crm,6,36,0.36694495133982724,0.5796566213354947,7.9204360037575725,6.156484737305837,3079,3471,0.1427395242151919,0.10449740370628352,0.21271166999566743,0.17690189132548398,0.22924720002273968,641782
2895,train,product_page,discount_offer,all_users,2,4,core_product,1,25,0.3317498046029301,0.4426081637849616,8.054380316663462,6.1255475700498625,7218,3637,0.09480335211866994,0.10157182748053437,0.11085835918203152,0.13894067694765258,0.42495914989002814,895431
2896,train,product_page,ranking_algorithm,price_sensitive,5,7,platform,5,76,0.4441882675507307,0.27712215658923633,7.869293925080677,6.887051509192385,2964,2643,0.1445428678542841,0.1339629644979631,-0.16706611096149437,0.19707540816810087,0.39662633090340194,200538
2897,train,recommendations,small_ui_tweak,all_users,3,5,core_product,2,25,0.4217960035256291,0.3189534985459313,8.14416488758275,7.539374317704976,2543,3244,0.1615003164954498,0.13237161975260284,-0.10284250497969782,0.20881713996714477,0.6223863091767248,1412416
2898,train,email_marketing,ranking_algorithm,returning_users,6,7,ml_foundations,11,19,0.19509417897811163,0.5145952457308491,7.983702215563193,7.364189555176031,1748,804,0.19095613491466976,0.2597149408547547,0.3195010667527375,0.3223601959993484,0.32176450541534635,143321
2899,train,pricing,recommendation_logic,new_users,3,4,crm,4,87,0.784366407530146,0.5132812710123655,7.92941606120385,7.1305538241585555,1706,2185,0.1919781015740715,0.15254484704899113,-0.27108513651778043,0.245205060806633,0.2690005203078581,320084
2900,train,homepage,copy_tweak,returning_users,3,2,crm,7,56,0.29435057844344614,0.44335315684454607,8.036224829338511,7.747228387034248,5134,5104,0.11215642207556605,0.10844037886412695,0.14900257840109993,0.15600762411173344,0.33955068846844727,863575
2901,train,checkout,recommendation_logic,mobile_only,5,6,growth,1,30,0.5488986085025616,0.17023895967370356,8.237690608086261,10.216742910887865,1101,1392,0.2482628960103989,0.2738374534994515,-0.378659648828858,0.36962334406059144,0.305723544562181,320245
2902,train,checkout,ranking_algorithm,high_value_users,6,7,ml_foundations,1,102,0.09198820440434663,0.3132256809662561,7.842276599261135,6.84634430758339,2843,3460,0.14708003551862492,0.11639134502164596,0.22123747656190945,0.18756194188616143,0.23823117378274475,111393
2904,train,homepage,discount_offer,returning_users,3,4,core_product,6,17,0.45841988947927453,0.581973926185348,8.05121196559555,7.448924534464327,6264,4814,0.10172680065928408,0.10735951266917065,0.12355403670607351,0.14789998963128947,0.40351731977747174,1226110
2905,train,pricing,copy_tweak,all_users,2,2,ml_foundations,5,53,0.3630933472822127,0.3887067155062455,8.109947462374544,7.317756176829193,3795,4091,0.1316473588776717,0.11440979178163656,0.025613368224032818,0.17441510128135096,0.8832519800086466,472091
2906,train,email_marketing,small_ui_tweak,all_users,3,2,crm,4,81,0.6767287470731185,0.5795176477477362,8.005436328070019,7.440539337336445,2302,2431,0.16685235778218163,0.15090788682036146,-0.0972110993253823,0.22497310861980854,0.6656880390999416,638206
2907,train,product_page,small_ui_tweak,new_users,2,4,core_product,11,51,0.2502006724088698,0.4423831028535365,8.021176880506696,6.324303455276018,2628,2467,0.15646795732626392,0.12732923373461388,0.1921824304446667,0.2017299071364915,0.34080283587350035,92764
2909,train,search,notification_strategy,all_users,4,5,growth,4,19,0.11394450743297219,0.2330385503393192,7.916545459307267,9.094479570804634,5641,4454,0.10540413780031528,0.1362707811267881,0.11909404290634701,0.17227814154538829,0.4894018229354027,1015014
2910,train,recommendations,major_ui_redesign,high_value_users,10,7,ops,12,47,0.3389655643776597,0.28222854914691486,7.952088159852897,10.639030299036394,1325,771,0.21846066284141732,0.3831553170997482,-0.056737015230744814,0.44105901898829825,0.8976642875562139,115123
2911,train,email_marketing,discount_offer,mobile_only,3,6,growth,9,37,0.4113049772571186,1.0729653047062964,8.269613700882484,10.276995268954328,1030,559,0.2576716333680269,0.43467058601982983,0.6616603274491777,0.5053050454857632,0.1907044759969017,109165
2912,train,search,discount_offer,all_users,4,5,platform,3,41,0.43667956334340363,0.3984569571810976,7.908024025765321,8.975170451781366,8023,5489,0.0882875741468333,0.12114237669203042,-0.03822260616230605,0.14990053762187242,0.7987384257235356,504647
2915,train,search,notification_strategy,high_value_users,5,3,ml_foundations,8,83,0.13810460806917385,0.05903315393071204,7.995376550971169,7.749096471044374,2486,2264,0.16035716143778678,0.1628594097099531,-0.07907145413846181,0.22855547806923984,0.729386845343007,220061
2918,train,pricing,small_ui_tweak,new_users,5,3,ml_foundations,1,27,0.3066085719715839,0.35280560375582903,8.003533017142807,7.837871215756212,2258,1884,0.16843012543848465,0.18057502101284573,0.04619703178424511,0.24693328120974975,0.851604919886964,114917
2919,train,mobile_app,copy_tweak,all_users,1,2,ml_foundations,1,45,0.6698539551564076,0.4232173118710598,7.898813894849707,7.268546510248564,4839,6653,0.11354919781095425,0.08911253782022116,-0.24663664328534773,0.14434148648351783,0.08753743191309231,543724
2920,train,recommendations,discount_offer,new_users,5,6,platform,8,22,0.44491525717729286,0.5555844725227824,8.042173988514707,9.593923366941826,1850,1374,0.18697674730635955,0.25882300715464013,0.11066921534548957,0.3192955575416563,0.728916179980886,315963
2921,train,checkout,copy_tweak,all_users,2,2,ops,7,34,0.2061540774304327,0.2717182762112943,8.003518955102383,7.281833525226204,4017,5130,0.12627868826903949,0.10166748105234967,0.06556419878086159,0.16211904210942998,0.6859143602113599,660278
2922,train,mobile_app,small_ui_tweak,all_users,2,3,ops,9,47,0.30366614569413825,0.559578566304272,8.014818788663229,7.384525916921373,4376,3976,0.12115882445721779,0.11711146968770972,0.2559124206101338,0.16850684578458605,0.12887428891299912,1676024
2923,train,mobile_app,notification_strategy,all_users,3,2,platform,1,27,0.3885599513230355,0.4788130913807146,7.904048780305039,7.805259387758919,2961,2496,0.14525477171853915,0.15623022196645756,0.0902531400576791,0.21332330149961,0.6722529045305851,536585
2924,train,recommendations,discount_offer,price_sensitive,2,3,ml_foundations,8,38,0.48845034635588697,0.8432761256048424,7.780449065228134,7.070643245910183,2401,819,0.15878467480057415,0.24706827001859635,0.3548257792489555,0.2936925314023258,0.22717313487842616,393411
2926,train,pricing,copy_tweak,all_users,2,3,growth,6,38,0.5015087349340639,0.39251572119183015,8.15909683569543,8.006742670667888,3449,3118,0.13892982554615288,0.14338965356654543,-0.10899301374223375,0.1996549252490867,0.5851485663343184,209940
2928,train,checkout,ranking_algorithm,all_users,6,5,core_product,6,65,0.39853175402735663,0.16878855735411807,7.92637465063643,7.546863424908828,6020,2489,0.10215893348799189,0.15127043032692256,-0.22974319667323856,0.1825354507560005,0.2082272619768748,682099
2930,train,recommendations,recommendation_logic,returning_users,5,7,platform,8,16,0.23445191786534886,0.014869883561905328,7.941024108877594,8.178553834944585,3437,5156,0.1354524137316724,0.11389903967788138,-0.21958203430344353,0.1769755565757027,0.214737683288587,725710
2932,train,search,small_ui_tweak,new_users,1,4,core_product,11,33,0.32660439825821924,0.20299170955267656,8.030849210358175,7.440110272527416,4894,3969,0.11479672252710424,0.11809698845281613,-0.12361268870554268,0.16469725615379738,0.4529468651533127,217007
2933,train,email_marketing,ranking_algorithm,all_users,6,7,platform,3,112,0.42599358745722293,0.3294118976667852,8.217071227171447,6.5165200148427385,1272,545,0.2303952366194345,0.2791370486582933,-0.09658168979043774,0.36193847127735346,0.7896309277322364,580873
2935,train,search,discount_offer,returning_users,1,3,crm,4,18,0.30599802702426665,0.6919611915394751,7.92746290903,8.60380891098739,5211,2142,0.10981803844821568,0.18590069909444396,0.38596316451520846,0.21591450042184931,0.07392634075413498,482164
2937,train,search,copy_tweak,all_users,3,3,crm,8,33,0.5007545162500978,0.39860152436907553,7.934851769209929,7.801647962160297,8866,9907,0.08427038045634647,0.0783818063901099,-0.10215299188102228,0.1150878125399647,0.3747626056674558,1389067
2938,train,search,major_ui_redesign,high_value_users,8,7,crm,6,59,0.27036613245427205,0.4520166423032622,7.9565095037210884,9.538997119775008,3445,895,0.13555888023114607,0.3188535084229188,0.18165050984899017,0.34647333208073394,0.600174864821055,73013
2939,train,checkout,ranking_algorithm,all_users,6,8,ml_foundations,9,32,0.4242312166169529,0.32697080936818645,7.9788687220656325,9.541287980193957,6044,6697,0.1026311255379132,0.11659149059348398,-0.09726040724876645,0.1553277940614279,0.5312197819520059,747115
2940,train,checkout,small_ui_tweak,all_users,4,2,core_product,12,10,0.4197408877702509,0.6537734718042383,8.034204918405722,8.961184665374727,6568,4400,0.09913484513497382,0.13509494187333854,0.23403258403398736,0.167565989507704,0.16255162375948046,426671
2941,train,recommendations,checkout_flow_change,all_users,7,6,crm,4,110,0.32619951737052044,0.47135850733407914,8.099918377031647,8.099643593777422,5171,3152,0.11264018980895002,0.14426892800252802,0.1451589899635587,0.18303370167047078,0.42776386899313545,1631633
2942,train,search,recommendation_logic,price_sensitive,4,5,growth,5,86,0.4735501165405647,0.6345627941515138,7.966424343420111,8.55404106251666,4361,3715,0.12063418450366252,0.14034337672810143,0.16101267761094912,0.18506450189679674,0.3843082742014532,163357
2943,train,homepage,major_ui_redesign,all_users,8,7,ops,8,25,0.5048430819516351,0.10607620512939803,8.056384998584983,7.519101809168377,7661,1711,0.0920444232837921,0.18177784917421258,-0.39876687682223705,0.20375318968803574,0.05043928305313407,2295459
2944,train,homepage,recommendation_logic,mobile_only,3,9,growth,12,87,0.38886779566520596,0.4786337764782349,8.020826386881218,6.945686837582467,3019,1460,0.14597805051341084,0.1817769324805316,0.08976598081302894,0.2331361070570744,0.7002350639598725,2328449
2945,train,checkout,ranking_algorithm,price_sensitive,4,8,crm,9,90,0.6402830740084956,0.6284763835517677,7.80181976260648,6.5638974391115745,1403,1803,0.2082893561517225,0.1545837801537399,-0.011806690456727886,0.25938504384933003,0.9636977532914999,319902
2946,train,email_marketing,ranking_algorithm,all_users,5,6,growth,1,44,0.16517886899722276,0.46972379571583917,8.076288293924096,7.517635045958328,3420,2016,0.13810161591274775,0.16743103988559901,0.30454492671861644,0.2170373457147068,0.1606292419061014,349135
2949,train,recommendations,recommendation_logic,returning_users,4,6,platform,10,43,0.3923321815349302,0.5839632657263597,8.07123219699154,7.148529632027982,4665,1670,0.11817184534712341,0.17492765981300373,0.1916310841914295,0.21110251348669068,0.3640697631738975,225246
2950,train,recommendations,major_ui_redesign,returning_users,9,8,growth,6,20,0.414601987189461,0.9201324626110224,8.014475572129301,6.514876725700074,2607,900,0.1569656395670775,0.21716255752333583,0.5055304754215615,0.2679510932890139,0.05935914565345546,244692
2951,train,search,small_ui_tweak,new_users,3,4,growth,12,16,0.5625737057808649,0.5013613960997312,8.082221776687497,8.157314726981651,3495,2978,0.13671216889423501,0.1494806136144482,-0.06121230968113367,0.20257016308014808,0.7625261278076957,297764
2952,train,product_page,notification_strategy,returning_users,3,2,platform,7,25,0.576047505056215,0.19461055367656246,8.073848860809546,9.338147763406736,4314,4144,0.12292509283537263,0.14506106726581683,-0.3814369513796526,0.1901401895572917,0.044880290576395115,2998406
