ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Hidden_Customer_Category,Segmentation
462057.0,Male,Yes,40.0,Yes,Homemaker,3.0,Average,4.0,Cat_3,D
465060.0,Female,Yes,79.0,Yes,Teacher,14.0,High,3.0,Cat_6,A
459309.0,Female,Yes,41.0,Yes,Lawyer,9.0,High,2.0,Cat_2,B
459173.0,Male,Yes,55.0,Yes,Executive,1.0,Average,2.0,Cat_6,B
,Male,Yes,41.0,Yes,Teacher,0.0,High,5.0,Cat_6,B
467754.0,Male,Yes,35.0,Yes,Executive,1.0,High,4.0,Cat_6,B
460930.0,Male,No,26.0,Yes,Engineer,10.0,Low,5.0,Cat_6,C
466424.0,Female,Yes,42.0,Yes,Teacher,1.0,High,3.0,Cat_3,C
461773.0,Male,Yes,69.0,Yes,Executive,1.0,High,3.0,Cat_6,B
460568.0,Female,Yes,33.0,Yes,Lawyer,0.0,High,2.0,Cat_3,B
465182.0,Female,No,65.0,Yes,Doctor,0.0,High,1.0,Cat_6,B
464989.0,Male,Yes,47.0,No,Executive,0.0,Average,4.0,Cat_6,D
465371.0,Female,No,43.0,Yes,Doctor,0.0,Low,1.0,Cat_6,C
461442.0,Male,Yes,47.0,Yes,Artist,1.0,Average,6.0,Cat_2,C
463669.0,Female,Yes,31.0,Yes,Homemaker,7.0,High,4.0,Cat_2,B
461441.0,Male,Yes,58.0,Yes,Engineer,1.0,Average,4.0,Cat_6,B
464289.0,Male,Yes,42.0,No,Lawyer,1.0,High,3.0,Cat_6,B
466539.0,Female,Yes,80.0,No,Entertainment,1.0,High,2.0,Cat_6,B
466873.0,Male,Yes,39.0,Yes,Teacher,7.0,Average,5.0,Cat_3,B
465241.0,Male,No,23.0,No,Engineer,3.0,Low,2.0,Cat_4,C
462034.0,Female,Yes,38.0,Yes,Teacher,9.0,High,2.0,Cat_2,B
465458.0,Female,Yes,84.0,Yes,Artist,1.0,High,2.0,Cat_6,C
460388.0,Female,No,35.0,Yes,Athlete,13.0,Low,2.0,Cat_6,D
461774.0,Female,Yes,81.0,Yes,Homemaker,1.0,High,3.0,Cat_6,C
466721.0,Male,Yes,36.0,Yes,Homemaker,7.0,Average,2.0,Cat_6,C
461583.0,Female,Yes,60.0,Yes,Doctor,6.0,Average,2.0,Cat_6,B
459732.0,Male,Yes,72.0,Yes,Homemaker,1.0,High,5.0,Cat_6,B
461678.0,Female,Yes,87.0,No,Engineer,1.0,Low,1.0,Cat_6,D
466342.0,Female,Yes,49.0,Yes,Doctor,0.0,Average,5.0,Cat_6,B
464093.0,Female,No,25.0,No,Engineer,1.0,Low,3.0,Cat_7,C
467196.0,Male,No,18.0,No,Entertainment,0.0,Low,5.0,Cat_6,C
463852.0,Male,Yes,51.0,Yes,Entertainment,1.0,High,4.0,Cat_6,C
462651.0,Male,Yes,38.0,No,Artist,1.0,High,5.0,Cat_4,C
462035.0,Female,No,37.0,Yes,Artist,3.0,Low,1.0,Cat_6,C
467682.0,Male,Yes,35.0,Yes,Engineer,9.0,Average,4.0,Cat_6,B
465757.0,Male,Yes,39.0,Yes,Engineer,3.0,High,4.0,Cat_4,B
465047.0,Male,Yes,55.0,Yes,Lawyer,8.0,High,2.0,Cat_6,B
459119.0,Male,Yes,61.0,Yes,Engineer,9.0,High,3.0,Cat_6,B
465167.0,Female,Yes,42.0,Yes,Lawyer,9.0,Average,3.0,Cat_3,B
459884.0,Male,Yes,80.0,No,Athlete,8.0,Low,1.0,Cat_6,C
466648.0,Male,Yes,36.0,Yes,Doctor,6.0,High,2.0,Cat_6,A
462516.0,Female,No,28.0,No,Doctor,1.0,Low,3.0,Cat_6,C
466485.0,Male,Yes,37.0,Yes,Engineer,9.0,High,2.0,Cat_3,A
459383.0,Male,Yes,36.0,No,Executive,0.0,High,1.0,Cat_6,B
465172.0,Female,Yes,41.0,Yes,Engineer,9.0,Average,2.0,Cat_6,B
461092.0,Female,Yes,29.0,Yes,Engineer,0.0,High,2.0,Cat_3,C
460017.0,Male,Yes,41.0,Yes,Teacher,7.0,High,2.0,Cat_3,B
460185.0,Male,No,25.0,No,Engineer,9.0,Low,3.0,Cat_6,B
463375.0,Female,Yes,45.0,Yes,Engineer,0.0,Low,1.0,Cat_4,C
459302.0,Female,Yes,57.0,Yes,Engineer,1.0,Average,4.0,Cat_2,B
463693.0,Male,Yes,,Yes,Homemaker,9.0,High,3.0,Cat_6,B
461812.0,Male,Yes,30.0,No,Entertainment,9.0,High,6.0,Cat_2,B
459409.0,Female,Yes,88.0,Yes,Lawyer,1.0,High,2.0,Cat_6,B
460499.0,Female,Yes,58.0,No,Artist,14.0,High,6.0,Cat_3,B
467847.0,Male,Yes,41.0,Yes,Teacher,8.0,High,2.0,Cat_2,B
461441.0,Male,Yes,58.0,Yes,Engineer,1.0,Average,4.0,Cat_6,B
464547.0,Male,No,41.0,Yes,Teacher,0.0,Low,,Cat_3,D
462601.0,Female,Yes,67.0,No,Homemaker,1.0,High,4.0,Cat_4,C
464246.0,Female,Yes,,Yes,Engineer,0.0,Average,2.0,Cat_6,C
465877.0,Female,No,48.0,Yes,Doctor,6.0,Low,1.0,Cat_6,C
459030.0,Male,Yes,46.0,No,Engineer,6.0,High,6.0,Cat_6,B
461639.0,Male,Yes,60.0,Yes,Teacher,0.0,Average,2.0,Cat_6,C
466502.0,Male,No,19.0,No,Athlete,1.0,Low,5.0,Cat_3,C
459858.0,Female,No,31.0,No,Engineer,8.0,Low,4.0,Cat_6,B
464687.0,Male,Yes,36.0,Yes,Engineer,9.0,Average,5.0,Cat_4,A
462119.0,Male,Yes,71.0,Yes,Teacher,0.0,Low,2.0,Cat_6,C
460253.0,Male,Yes,52.0,Yes,Athlete,4.0,Average,2.0,Cat_6,C
462728.0,Female,No,31.0,No,Engineer,0.0,Low,1.0,Cat_6,C
463954.0,Male,Yes,22.0,No,Lawyer,1.0,Average,3.0,Cat_4,C
467965.0,Female,No,37.0,Yes,Engineer,1.0,High,2.0,Cat_6,B
465942.0,Female,Yes,33.0,Yes,Teacher,8.0,High,2.0,Cat_6,B
463759.0,Male,Yes,53.0,Yes,Lawyer,9.0,High,4.0,Cat_6,A
461828.0,Male,Yes,53.0,Yes,Executive,1.0,Average,3.0,Cat_6,B
459525.0,Female,Yes,62.0,Yes,Teacher,1.0,High,3.0,Cat_6,B
464728.0,Male,Yes,47.0,No,Athlete,1.0,High,4.0,Cat_4,D
461425.0,Male,Yes,52.0,Yes,Artist,1.0,Low,4.0,Cat_6,D
462918.0,Male,Yes,38.0,Yes,Engineer,11.0,High,3.0,Cat_6,A
463939.0,Male,No,26.0,No,Lawyer,0.0,Low,5.0,Cat_6,C
460148.0,Female,Yes,73.0,No,Doctor,1.0,Low,3.0,Cat_6,C
461035.0,Male,No,21.0,No,Doctor,7.0,Low,3.0,Cat_3,B
467554.0,Female,No,28.0,Yes,Teacher,1.0,Low,3.0,Cat_6,D
466411.0,Male,Yes,58.0,Yes,Doctor,1.0,Average,3.0,Cat_3,B
461626.0,Male,Yes,68.0,Yes,Homemaker,0.0,High,2.0,Cat_6,C
462956.0,Male,Yes,42.0,No,Doctor,7.0,Average,5.0,Cat_6,A
467461.0,Female,Yes,45.0,Yes,Engineer,8.0,High,3.0,Cat_6,A
464725.0,Male,Yes,45.0,No,Engineer,11.0,High,9.0,Cat_4,A
459997.0,Male,No,43.0,Yes,Artist,1.0,Low,2.0,Cat_4,C
463554.0,Female,No,53.0,No,Engineer,7.0,Low,1.0,Cat_6,B
462559.0,Female,Yes,47.0,Yes,Doctor,9.0,Average,4.0,Cat_2,B
464252.0,Male,Yes,35.0,Yes,Executive,1.0,Average,4.0,Cat_6,C
461812.0,Male,Yes,30.0,No,Teacher,9.0,High,6.0,Cat_2,B
466554.0,Male,No,26.0,,Homemaker,0.0,Low,3.0,Cat_6,C
465030.0,Male,Yes,35.0,Yes,Engineer,9.0,High,4.0,Cat_6,A
464035.0,Male,Yes,62.0,Yes,Doctor,1.0,High,4.0,Cat_6,B
467770.0,Female,Yes,48.0,Yes,Teacher,9.0,High,4.0,Cat_3,C
459161.0,Male,Yes,51.0,Yes,Executive,3.0,High,5.0,Cat_6,B
463377.0,Female,Yes,32.0,Yes,Engineer,4.0,High,2.0,Cat_3,B
466073.0,Female,Yes,62.0,No,Homemaker,8.0,High,2.0,Cat_4,B
467499.0,Male,Yes,40.0,Yes,Engineer,1.0,High,3.0,Cat_6,B
466930.0,Male,No,31.0,No,Executive,2.0,Low,2.0,Cat_5,C
459920.0,Female,Yes,51.0,Yes,Lawyer,6.0,High,2.0,Cat_4,A
,Male,No,32.0,No,Engineer,0.0,High,,Cat_4,B
463974.0,Female,,33.0,Yes,Engineer,7.0,Low,3.0,Cat_2,B
463109.0,Male,Yes,61.0,Yes,Artist,9.0,High,2.0,Cat_6,B
464814.0,Male,Yes,53.0,Yes,Teacher,,High,7.0,Cat_4,B
464802.0,Male,No,40.0,No,Teacher,1.0,Low,1.0,Cat_4,D
466939.0,Male,Yes,66.0,No,Doctor,0.0,High,2.0,Cat_6,B
459920.0,Female,Yes,51.0,Yes,Lawyer,6.0,High,2.0,Cat_4,B
467157.0,Male,Yes,42.0,Yes,Executive,9.0,High,6.0,Cat_7,A
467039.0,Male,Yes,26.0,No,Teacher,9.0,Average,2.0,Cat_6,B
465163.0,Male,Yes,46.0,Yes,Artist,11.0,Average,5.0,Cat_6,B
467273.0,Female,Yes,81.0,Yes,Athlete,7.0,High,2.0,Cat_6,A
461056.0,Female,Yes,57.0,Yes,Executive,0.0,High,3.0,Cat_3,B
465762.0,Female,No,36.0,No,Doctor,9.0,Low,3.0,Cat_4,B
460486.0,Female,No,18.0,No,Executive,12.0,Low,3.0,Cat_3,B
462175.0,Female,No,36.0,Yes,Entertainment,9.0,Low,1.0,Cat_2,C
466181.0,Male,,46.0,Yes,Athlete,1.0,High,2.0,Cat_3,C
467095.0,Male,Yes,41.0,No,Teacher,0.0,Average,2.0,Cat_7,C
459003.0,Male,Yes,51.0,Yes,Doctor,0.0,High,5.0,Cat_4,A
467876.0,Female,Yes,47.0,Yes,Entertainment,8.0,High,2.0,Cat_6,B
460767.0,Male,Yes,57.0,Yes,Homemaker,8.0,Average,5.0,Cat_2,B
460596.0,Male,No,29.0,No,Homemaker,0.0,Low,5.0,Cat_3,D
461799.0,Male,Yes,43.0,Yes,Teacher,13.0,High,2.0,Cat_6,B
461826.0,Male,Yes,35.0,Yes,Executive,12.0,Average,2.0,Cat_6,B
466581.0,Female,Yes,43.0,Yes,Engineer,9.0,High,4.0,Cat_6,A
462206.0,Female,No,29.0,Yes,Artist,1.0,High,1.0,Cat_4,D
459506.0,Female,No,27.0,Yes,Executive,1.0,Low,1.0,Cat_6,C
462541.0,Male,Yes,70.0,Yes,Athlete,4.0,High,2.0,Cat_6,B
462420.0,Male,No,27.0,Yes,Engineer,1.0,Low,3.0,Cat_6,D
462832.0,Female,No,22.0,No,Engineer,1.0,Low,4.0,Cat_6,C
464735.0,Female,No,38.0,Yes,Doctor,8.0,Low,3.0,Cat_4,B
464145.0,Female,No,36.0,No,Doctor,14.0,Low,4.0,Cat_6,B
463789.0,Female,,53.0,Yes,Homemaker,1.0,High,2.0,Cat_6,D
467693.0,Male,Yes,61.0,Yes,Teacher,7.0,High,5.0,,A
459400.0,Female,Yes,84.0,No,Lawyer,0.0,High,2.0,Cat_6,B
464345.0,Female,Yes,57.0,Yes,Executive,2.0,High,3.0,Cat_6,B
460122.0,Female,No,41.0,No,Engineer,0.0,Low,1.0,Cat_6,D
462309.0,Male,No,30.0,Yes,Homemaker,1.0,Low,1.0,Cat_6,D
459122.0,Male,Yes,51.0,Yes,Engineer,6.0,Average,5.0,Cat_6,A
464709.0,Male,Yes,40.0,No,Engineer,8.0,High,5.0,Cat_4,A
459661.0,Male,Yes,62.0,Yes,Teacher,0.0,High,3.0,Cat_6,C
463277.0,Female,Yes,26.0,No,Lawyer,6.0,Low,2.0,Cat_3,B
464726.0,Male,Yes,33.0,Yes,Teacher,11.0,High,9.0,Cat_4,B
466993.0,Female,Yes,43.0,Yes,Entertainment,9.0,Average,2.0,Cat_6,B
461635.0,Male,,43.0,Yes,Artist,6.0,High,3.0,Cat_6,B
462963.0,Male,Yes,30.0,Yes,Lawyer,0.0,High,2.0,Cat_3,B
460084.0,Female,No,27.0,Yes,Executive,1.0,Low,2.0,Cat_6,D
462486.0,Male,Yes,51.0,Yes,Teacher,1.0,Average,5.0,Cat_6,B
461054.0,Female,No,18.0,No,Homemaker,1.0,Low,3.0,Cat_3,D
464325.0,Male,Yes,27.0,Yes,Engineer,4.0,High,3.0,Cat_6,B
459099.0,Male,Yes,30.0,Yes,Lawyer,8.0,Average,2.0,Cat_6,C
461840.0,Male,Yes,47.0,Yes,Teacher,8.0,High,4.0,Cat_6,C
459503.0,Male,Yes,35.0,Yes,Doctor,5.0,High,4.0,Cat_6,B
459379.0,Female,No,19.0,No,Lawyer,3.0,Low,3.0,Cat_6,D
461779.0,Female,Yes,83.0,Yes,Executive,1.0,High,2.0,Cat_6,B
465019.0,Male,Yes,53.0,Yes,Athlete,0.0,Low,3.0,Cat_6,C
465920.0,Male,No,43.0,Yes,Lawyer,1.0,Low,4.0,Cat_6,D
465215.0,Male,Yes,39.0,Yes,Doctor,9.0,High,5.0,Cat_2,A
464673.0,Male,Yes,47.0,No,Engineer,1.0,High,7.0,Cat_2,C
466989.0,Female,Yes,40.0,Yes,Artist,9.0,Average,2.0,Cat_2,C
465063.0,Female,Yes,68.0,Yes,Teacher,1.0,High,2.0,Cat_6,B
464380.0,Male,Yes,49.0,Yes,Teacher,6.0,Average,6.0,Cat_6,B
465215.0,Male,Yes,39.0,Yes,Teacher,9.0,High,5.0,Cat_2,B
464327.0,Female,Yes,50.0,Yes,Entertainment,,Low,2.0,Cat_6,D
466581.0,Female,Yes,43.0,Yes,Entertainment,9.0,High,4.0,Cat_6,B
463958.0,Female,No,25.0,No,Artist,0.0,Low,5.0,Cat_2,D
466178.0,Female,Yes,50.0,Yes,Engineer,1.0,Average,4.0,Cat_6,C
463656.0,Male,Yes,53.0,Yes,Teacher,0.0,Low,3.0,Cat_6,C
462725.0,Male,Yes,77.0,Yes,Lawyer,0.0,High,2.0,Cat_6,C
464886.0,Male,Yes,38.0,Yes,Homemaker,0.0,Average,4.0,Cat_4,D
463695.0,Female,No,30.0,Yes,Engineer,1.0,Low,4.0,Cat_2,C
460513.0,Male,No,27.0,No,Doctor,2.0,Low,4.0,Cat_3,C
467766.0,Female,No,31.0,No,Engineer,6.0,Low,3.0,Cat_6,B
460085.0,Female,No,37.0,Yes,Lawyer,0.0,Low,1.0,Cat_4,D
467427.0,Female,Yes,37.0,,Executive,8.0,High,2.0,Cat_6,A
460085.0,Female,No,37.0,Yes,Lawyer,0.0,Low,1.0,Cat_4,C
462211.0,Male,No,18.0,No,Teacher,1.0,Low,3.0,Cat_4,D
466223.0,Male,Yes,66.0,Yes,Artist,1.0,Low,1.0,Cat_4,D
461348.0,Male,Yes,35.0,Yes,Teacher,1.0,Low,1.0,Cat_6,D
465130.0,Female,Yes,50.0,Yes,Doctor,0.0,Average,9.0,Cat_6,B
459024.0,Male,Yes,50.0,Yes,Doctor,0.0,Average,5.0,Cat_6,B
465473.0,Female,No,55.0,Yes,Engineer,3.0,Low,1.0,Cat_6,C
461786.0,Male,Yes,71.0,Yes,Engineer,0.0,High,2.0,Cat_6,B
465729.0,Male,Yes,41.0,Yes,Engineer,0.0,Average,4.0,Cat_4,C
467272.0,Male,Yes,76.0,Yes,Artist,8.0,High,2.0,Cat_6,B
459670.0,Female,Yes,39.0,Yes,Teacher,7.0,Average,2.0,Cat_6,B
466133.0,Female,No,21.0,No,Teacher,7.0,Low,5.0,Cat_2,B
464662.0,Female,Yes,50.0,Yes,Executive,1.0,High,3.0,Cat_4,B
464304.0,Male,Yes,35.0,Yes,Homemaker,1.0,Low,1.0,Cat_3,D
462407.0,Male,Yes,,No,Lawyer,2.0,High,4.0,Cat_6,C
461696.0,Female,Yes,70.0,Yes,Lawyer,0.0,High,2.0,Cat_6,B
462782.0,Male,Yes,57.0,Yes,Teacher,7.0,High,2.0,Cat_4,A
462918.0,Male,Yes,38.0,Yes,Engineer,11.0,High,3.0,Cat_6,A
462926.0,Female,No,40.0,Yes,Engineer,9.0,Low,2.0,Cat_6,B
465589.0,Male,Yes,40.0,Yes,Engineer,0.0,Average,3.0,Cat_6,C
463402.0,Male,No,19.0,No,Doctor,7.0,Low,4.0,Cat_4,B
465198.0,Male,Yes,53.0,Yes,Lawyer,8.0,Average,4.0,Cat_6,A
467876.0,Female,Yes,47.0,Yes,Athlete,8.0,High,2.0,Cat_6,B
462789.0,Male,No,19.0,No,Homemaker,1.0,Low,6.0,Cat_3,D
461296.0,Female,Yes,83.0,Yes,Teacher,0.0,High,2.0,Cat_6,C
459410.0,Female,Yes,79.0,Yes,Teacher,1.0,High,2.0,Cat_6,B
461526.0,Male,Yes,78.0,No,Teacher,0.0,Low,2.0,Cat_6,C
462188.0,Male,Yes,53.0,No,Executive,0.0,Average,4.0,Cat_4,B
462005.0,Male,Yes,39.0,Yes,Doctor,0.0,Average,2.0,Cat_2,C
460425.0,Female,No,27.0,No,Teacher,1.0,Low,3.0,Cat_7,D
466657.0,Female,Yes,86.0,Yes,Lawyer,0.0,High,2.0,Cat_6,B
461769.0,Male,No,40.0,Yes,Homemaker,0.0,Low,1.0,Cat_6,D
462892.0,Male,Yes,33.0,No,Teacher,8.0,Average,3.0,Cat_6,B
465719.0,Female,,37.0,Yes,Engineer,0.0,High,2.0,Cat_6,B
467791.0,Male,No,21.0,No,Lawyer,0.0,Low,5.0,Cat_7,D
461060.0,Male,Yes,59.0,Yes,Artist,1.0,High,5.0,Cat_6,B
462670.0,Male,Yes,89.0,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
462172.0,Male,Yes,39.0,Yes,Executive,0.0,Average,2.0,Cat_1,C
464836.0,Female,Yes,33.0,No,Artist,7.0,High,5.0,Cat_4,B
465724.0,Male,No,35.0,Yes,Executive,9.0,Low,2.0,Cat_3,B
461410.0,Male,Yes,79.0,No,Doctor,0.0,Average,2.0,Cat_6,B
464642.0,Male,Yes,26.0,Yes,Engineer,6.0,High,7.0,Cat_4,A
464555.0,Male,Yes,31.0,Yes,Homemaker,13.0,High,4.0,Cat_4,B
465754.0,Female,Yes,57.0,Yes,Executive,0.0,Average,4.0,Cat_6,B
464205.0,Male,Yes,82.0,No,Engineer,0.0,High,2.0,Cat_6,B
459711.0,Male,Yes,37.0,No,Lawyer,9.0,High,6.0,Cat_6,A
466340.0,Male,No,19.0,No,Homemaker,1.0,Low,3.0,Cat_4,D
460787.0,Male,No,29.0,Yes,Engineer,0.0,Low,4.0,Cat_6,C
465351.0,Female,Yes,51.0,Yes,Homemaker,8.0,Average,2.0,Cat_6,B
467809.0,Male,Yes,46.0,Yes,Engineer,1.0,High,2.0,Cat_6,B
463376.0,Female,Yes,45.0,Yes,Teacher,7.0,High,2.0,Cat_6,B
462009.0,Female,Yes,32.0,Yes,Engineer,8.0,High,2.0,Cat_2,B
467116.0,Male,Yes,73.0,Yes,Homemaker,1.0,High,2.0,Cat_6,C
461216.0,Female,No,43.0,No,Doctor,1.0,Low,3.0,Cat_6,C
466949.0,Male,Yes,39.0,No,Teacher,12.0,High,7.0,Cat_6,A
462920.0,Male,Yes,50.0,No,Executive,0.0,High,5.0,Cat_6,B
465092.0,Male,Yes,65.0,Yes,Executive,0.0,High,2.0,Cat_6,B
460111.0,Male,Yes,72.0,Yes,Lawyer,8.0,High,2.0,Cat_6,A
463974.0,Female,,33.0,Yes,Engineer,7.0,Low,3.0,Cat_2,B
464080.0,Female,No,41.0,Yes,Teacher,1.0,Low,2.0,Cat_6,D
467889.0,Male,Yes,61.0,Yes,Executive,0.0,High,2.0,Cat_6,B
464132.0,Male,No,28.0,No,Doctor,1.0,High,2.0,Cat_6,C
462379.0,Female,Yes,60.0,Yes,Executive,1.0,Average,3.0,Cat_6,B
465392.0,Male,Yes,45.0,Yes,Lawyer,8.0,High,5.0,Cat_6,A
466953.0,Male,Yes,42.0,Yes,Teacher,2.0,Average,2.0,Cat_6,D
464716.0,Male,Yes,43.0,Yes,Doctor,0.0,High,6.0,Cat_4,B
465134.0,Female,Yes,55.0,Yes,Teacher,1.0,Average,5.0,Cat_6,B
466171.0,Female,Yes,79.0,Yes,Engineer,0.0,Low,1.0,Cat_3,C
467472.0,Male,Yes,59.0,Yes,Artist,3.0,High,4.0,Cat_6,C
461454.0,Female,Yes,35.0,Yes,Teacher,7.0,High,4.0,Cat_7,B
460836.0,Female,Yes,33.0,No,Teacher,6.0,Average,2.0,Cat_6,B
462113.0,Female,Yes,60.0,Yes,Teacher,8.0,High,6.0,Cat_6,B
465262.0,Male,Yes,60.0,Yes,Entertainment,7.0,Average,4.0,Cat_2,B
463316.0,Female,Yes,89.0,No,Executive,0.0,High,2.0,Cat_6,B
459511.0,Male,Yes,87.0,No,Lawyer,1.0,Low,1.0,Cat_6,C
462202.0,Female,No,43.0,Yes,Athlete,1.0,Low,4.0,Cat_4,D
465808.0,Male,Yes,41.0,Yes,Teacher,0.0,Average,3.0,Cat_3,C
461608.0,Female,Yes,56.0,Yes,Athlete,1.0,High,4.0,Cat_1,B
,Male,Yes,43.0,No,Engineer,4.0,Average,5.0,Cat_4,B
462373.0,Male,Yes,36.0,Yes,Athlete,9.0,High,3.0,Cat_6,B
464808.0,Male,Yes,42.0,No,Engineer,1.0,Low,4.0,Cat_4,C
460947.0,Male,Yes,45.0,Yes,Engineer,7.0,High,5.0,Cat_6,A
464513.0,Male,Yes,38.0,Yes,Doctor,6.0,High,3.0,Cat_6,B
466920.0,Male,No,21.0,No,Artist,7.0,Low,4.0,Cat_3,C
467759.0,Female,Yes,48.0,Yes,Athlete,0.0,Low,2.0,Cat_6,D
462448.0,Male,No,19.0,No,Engineer,1.0,Low,3.0,Cat_6,C
462637.0,Female,Yes,58.0,No,Executive,1.0,Average,6.0,Cat_4,B
467141.0,Male,Yes,50.0,Yes,Entertainment,1.0,Low,3.0,Cat_6,D
463380.0,Female,Yes,69.0,Yes,Executive,1.0,Low,1.0,Cat_3,C
462856.0,Male,No,28.0,Yes,Engineer,0.0,Low,3.0,Cat_6,D
461830.0,Male,Yes,42.0,Yes,Lawyer,1.0,High,3.0,Cat_6,C
459046.0,Male,Yes,57.0,Yes,Executive,1.0,Low,4.0,Cat_2,C
461623.0,Female,Yes,41.0,Yes,Executive,11.0,Average,2.0,Cat_6,B
463554.0,Female,No,53.0,No,Engineer,7.0,Low,1.0,Cat_6,B
462268.0,Female,Yes,77.0,Yes,Lawyer,6.0,High,2.0,,A
466581.0,Female,Yes,43.0,Yes,Lawyer,9.0,High,4.0,Cat_6,A
461552.0,Female,Yes,38.0,Yes,Lawyer,1.0,Average,2.0,Cat_6,C
467866.0,Male,Yes,50.0,Yes,Engineer,1.0,High,3.0,Cat_6,B
461822.0,Male,Yes,37.0,Yes,Teacher,9.0,High,2.0,Cat_6,B
467221.0,Female,No,20.0,No,Teacher,1.0,Low,4.0,Cat_6,D
465503.0,Male,No,35.0,Yes,Executive,8.0,Low,2.0,Cat_6,B
462576.0,Female,No,21.0,No,Engineer,9.0,Low,4.0,Cat_3,B
466424.0,Female,Yes,42.0,Yes,Homemaker,1.0,High,3.0,Cat_3,D
462097.0,Male,Yes,42.0,Yes,Artist,8.0,Average,2.0,Cat_2,C
461086.0,Male,No,,No,Doctor,1.0,Low,7.0,Cat_3,C
463042.0,Male,Yes,51.0,No,Doctor,1.0,High,4.0,Cat_6,B
466539.0,Female,Yes,80.0,No,Entertainment,1.0,High,2.0,Cat_6,B
467898.0,Female,Yes,68.0,Yes,Artist,0.0,Low,1.0,Cat_6,D
462903.0,Male,Yes,72.0,Yes,Engineer,1.0,Average,2.0,Cat_6,B
467770.0,Female,Yes,48.0,Yes,Engineer,9.0,High,4.0,Cat_3,A
465130.0,Female,Yes,50.0,Yes,Engineer,0.0,Average,9.0,Cat_6,B
,Female,Yes,32.0,Yes,Homemaker,12.0,High,2.0,Cat_6,B
466625.0,Male,Yes,49.0,Yes,Artist,0.0,Average,2.0,Cat_7,D
459700.0,Male,Yes,37.0,Yes,Doctor,0.0,Average,5.0,Cat_6,B
461576.0,Male,Yes,39.0,Yes,Teacher,10.0,Low,2.0,Cat_4,C
467033.0,Male,Yes,37.0,Yes,Teacher,8.0,Average,2.0,Cat_2,B
464380.0,Male,Yes,49.0,Yes,Doctor,6.0,Average,6.0,Cat_6,A
464699.0,Male,No,29.0,No,Teacher,1.0,Low,5.0,Cat_4,C
460953.0,Male,Yes,59.0,No,Artist,1.0,High,2.0,Cat_6,C
463037.0,Male,Yes,57.0,Yes,Engineer,1.0,Average,4.0,Cat_6,B
466971.0,Male,No,65.0,Yes,Lawyer,9.0,Low,3.0,Cat_6,B
467461.0,Female,Yes,45.0,Yes,Engineer,8.0,High,3.0,Cat_6,A
461193.0,Female,No,41.0,Yes,Homemaker,1.0,Low,1.0,Cat_6,D
461050.0,Male,Yes,47.0,Yes,Lawyer,1.0,High,3.0,Cat_6,B
462211.0,Male,No,18.0,No,Teacher,1.0,Low,3.0,Cat_4,D
459625.0,Female,Yes,57.0,No,Teacher,8.0,Low,1.0,Cat_6,B
459119.0,Male,Yes,61.0,Yes,Entertainment,9.0,High,3.0,Cat_6,B
466713.0,Female,Yes,69.0,Yes,Doctor,1.0,High,4.0,Cat_6,B
467278.0,Female,Yes,84.0,Yes,Engineer,0.0,High,2.0,Cat_6,B
463613.0,Female,Yes,48.0,Yes,Engineer,0.0,Average,6.0,Cat_6,B
463801.0,Male,No,30.0,No,Lawyer,0.0,High,1.0,Cat_6,B
460279.0,Female,Yes,27.0,No,Doctor,6.0,High,2.0,Cat_6,A
465120.0,Female,No,30.0,Yes,Lawyer,0.0,Low,4.0,Cat_6,C
464934.0,Male,Yes,77.0,No,Entertainment,1.0,Low,2.0,Cat_4,D
464836.0,Female,Yes,33.0,No,Doctor,7.0,High,5.0,Cat_4,A
466176.0,Male,No,38.0,Yes,Entertainment,8.0,High,1.0,Cat_2,B
462677.0,Female,No,43.0,Yes,Homemaker,2.0,Low,4.0,Cat_6,C
463692.0,Female,Yes,26.0,Yes,Artist,6.0,High,7.0,Cat_2,B
462199.0,Female,No,33.0,No,Executive,8.0,Low,3.0,Cat_6,B
463554.0,Female,No,53.0,No,Engineer,7.0,Low,1.0,Cat_6,B
464968.0,Male,No,43.0,No,Doctor,0.0,Low,,Cat_6,C
463235.0,Female,No,21.0,No,Entertainment,1.0,Low,4.0,Cat_6,D
466809.0,Female,Yes,33.0,Yes,Doctor,0.0,Low,5.0,Cat_6,D
466035.0,Female,Yes,86.0,Yes,Doctor,1.0,Low,2.0,Cat_6,C
461029.0,Male,Yes,42.0,No,Doctor,8.0,Low,,Cat_4,B
460576.0,Male,Yes,49.0,No,Teacher,9.0,High,5.0,Cat_3,A
462708.0,Male,Yes,25.0,Yes,Teacher,8.0,High,2.0,Cat_6,B
463613.0,Female,Yes,48.0,Yes,Teacher,0.0,Average,6.0,Cat_6,D
464655.0,Male,Yes,39.0,Yes,Engineer,0.0,Average,5.0,Cat_4,B
467412.0,Male,Yes,35.0,Yes,Engineer,6.0,Average,4.0,Cat_6,B
467123.0,Female,Yes,50.0,Yes,Executive,4.0,High,3.0,Cat_6,B
460032.0,Male,No,36.0,Yes,Doctor,8.0,Low,1.0,Cat_6,B
461025.0,Male,Yes,38.0,No,Engineer,1.0,High,4.0,Cat_6,B
464690.0,Male,Yes,40.0,No,Lawyer,2.0,High,3.0,Cat_4,B
