abdt,tg,inuidur1,inuidur2,female,black,hispanic,othrace,dep,q1,q2,q3,q4,q5,q6,recall,agelt35,agegt54,durable,nondurable,lusd,husd,muld
10782,1,29.0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10523,0,8.0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
10607,5,8.0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10670,0,21.0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
10607,2,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
10873,1,27.0,27,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10607,4,1.4641000000000006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
10684,5,27.0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10824,5,27.0,27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10719,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10474,1,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
10866,1,15.0,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10768,2,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10873,1,27.0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
10677,4,39.53070000000002,27,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10775,2,7.0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10593,2,25.0,25,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10782,4,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10747,0,27.0,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10530,2,27.0,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10726,0,8.0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10530,6,26.0,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10530,1,9.0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10796,2,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10628,2,27.0,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10817,4,3.630000000000001,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
10754,6,13.0,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10775,4,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10642,6,32.0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10530,6,27.0,27,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0
10747,6,14.0,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
10740,5,27.0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10789,3,2.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10761,1,27.0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10530,6,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10754,0,21.0,21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10824,2,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10635,0,12.0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10558,4,28.0,28,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10838,0,25.0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10873,3,3.0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
10544,0,27.0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10845,3,10.0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10796,2,17.0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10873,0,10.0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10852,4,20.0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10593,6,8.0,8,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10810,0,12.0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10635,1,28.0,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10705,6,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10775,4,1.2100000000000002,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10831,0,6.0,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10852,3,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10579,4,7.320500000000002,5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
10712,6,9.0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10670,4,2.9282000000000012,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
10768,2,2.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10621,5,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10670,5,27.0,27,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10747,2,5.0,5,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10677,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10698,4,9.680000000000001,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10593,2,14.0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10572,6,6.0,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10670,0,28.0,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10775,0,5.0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10761,6,11.0,11,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1
10838,0,10.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10747,1,6.0,6,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1
10621,1,28.0,25,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10565,4,4.0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
10600,4,3.0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10593,0,12.0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10607,4,1.2100000000000002,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10684,5,27.0,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10691,3,7.0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10873,5,4.0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10544,6,10.0,10,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10726,0,27.0,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10663,6,1.0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10838,5,16.0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10866,1,12.0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10551,6,27.0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10614,3,27.0,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10852,0,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10516,2,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10712,2,27.0,27,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1
10747,4,21.0,17,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10796,0,32.0,32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10586,5,10.0,10,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10719,2,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10866,1,23.0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10719,2,3.0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10684,1,16.0,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
10873,2,4.0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10866,0,4.0,4,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10859,2,22.0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10607,2,9.0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10789,1,8.0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10635,2,12.0,12,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10628,3,4.0,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10670,5,25.0,25,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10712,3,5.0,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10789,3,26.0,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10558,3,27.0,27,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10824,2,3.0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10775,3,26.0,26,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10572,3,10.0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10796,5,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10565,0,18.0,18,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
10607,2,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10705,5,7.0,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
10803,0,27.0,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10775,4,3.630000000000001,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10600,1,6.0,6,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10726,2,2.0,2,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10691,6,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10516,6,20.0,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10628,6,12.0,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
10635,2,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10635,3,7.0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10761,4,8.784600000000003,6,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10656,1,27.0,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10775,4,15.730000000000002,11,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10572,2,9.0,9,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10866,5,17.0,17,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10614,2,6.0,6,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1
10845,0,2.0,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10621,6,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10621,2,1.0,1,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10558,6,2.0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1
10656,0,6.0,6,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10621,2,13.0,4,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10614,4,1.2100000000000002,1,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10649,1,3.0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
10544,2,22.0,22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10586,0,3.0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10691,6,2.0,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10551,2,24.0,8,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10866,3,7.0,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
10712,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10621,1,17.0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10705,4,15.730000000000002,13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
10544,6,17.0,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
10579,3,6.0,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10789,4,1.2100000000000002,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10684,0,27.0,27,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0
10712,0,7.0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10880,1,27.0,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
10831,5,4.0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10565,4,32.67000000000001,27,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10866,3,7.0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10845,1,6.0,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10810,2,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
10670,4,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10873,5,12.0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10474,4,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
10621,2,5.0,5,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10852,1,7.0,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10705,4,32.67000000000001,27,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10789,5,14.0,14,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10537,4,39.53070000000002,27,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10656,3,27.0,27,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10831,3,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10698,0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10530,0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
10782,2,16.0,16,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10796,5,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10838,1,2.0,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10628,5,14.0,10,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10635,3,8.0,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10572,0,3.0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
10663,2,6.0,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
10705,0,10.0,10,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
10782,2,1.0,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10761,0,28.0,28,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
10733,2,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10579,1,27.0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10537,2,1.0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10572,5,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
10551,4,19.0,19,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10761,5,11.0,11,1,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0
10684,0,21.0,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
10537,2,27.0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10719,5,10.0,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10698,0,23.0,23,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10859,0,2.0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
10635,5,4.0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10705,5,24.0,24,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0
10586,4,2.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
10558,3,28.0,11,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10628,5,8.0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10733,4,19.0,19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10572,1,13.0,13,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
10719,0,3.0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10649,0,8.0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10649,0,8.0,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
10551,6,21.0,21,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10852,0,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10747,4,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10684,1,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10649,4,14.0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10544,0,18.0,18,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0
10530,1,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10782,0,27.0,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10698,0,2.0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10768,3,26.0,26,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10565,4,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10600,2,13.0,13,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10740,0,14.0,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
10635,2,16.0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
10600,4,32.67000000000001,27,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10586,2,8.0,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10670,6,3.0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10754,3,4.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10684,2,4.0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10824,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10621,2,27.0,27,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
10712,2,9.0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
10705,4,19.360000000000003,16,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
10775,3,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10691,5,27.0,27,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10775,3,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10565,3,24.0,24,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
10593,1,2.0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,0
10796,2,27.0,27,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
10593,2,27.0,27,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10635,6,23.0,23,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
10873,1,17.0,17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
10537,6,20.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
10712,0,20.0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
10733,5,27.0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
10852,2,27.0,27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10684,3,27.0,27,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10502,2,10.0,10,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
10810,3,11.0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10635,2,24.0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10726,5,20.0,20,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10600,0,6.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10593,6,16.0,16,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10712,2,28.0,28,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10600,6,22.0,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10614,1,3.0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
10691,2,3.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
10537,2,10.0,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
10523,5,7.0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10579,2,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10740,6,12.0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10803,2,14.0,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10866,5,12.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10523,1,23.0,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10775,2,7.0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10726,0,27.0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
10572,0,19.0,19,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0
10712,0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
10698,2,9.0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10530,0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10733,0,27.0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10782,3,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10852,2,27.0,27,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10859,2,20.0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
10880,4,40.99480000000002,28,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10747,5,13.0,13,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
10656,0,27.0,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
10789,2,27.0,27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10621,4,8.857805000000003,5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10845,2,7.0,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10635,5,4.0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10838,3,27.0,27,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10586,5,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10873,1,9.0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10530,3,26.0,26,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
10607,3,27.0,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10712,6,27.0,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10579,0,16.0,16,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
10432,1,9.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
10481,6,2.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10432,0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
10831,0,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10586,6,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
10502,2,8.0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
10537,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
